id,address,categories,city,claimed,country,cuisines,descriptions.dateSeen,descriptions.sourceURLs,latitude,longitude,menus.amountMax,menus.amountMin,menus.category,menus.currency,menus.name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,3.99,3.99,Appetizers,USD,Kibbi,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,3.99,3.99,Dips,USD,Baba Ganouj,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Appetizers,USD,Falafel,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,3.99,3.99,Healthy Vegetables,USD,Egyptian Okra,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,1.59,1.59,Desserts,USD,Soft Drinks,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Pita Breads,USD,Cheese Pita,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,6.99,6.99,Platters,USD,Falafel Platter,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,3.99,3.99,Healthy Vegetables,USD,Balsamic Mushrooms,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,1.59,1.59,Desserts,USD,Baklava,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,3.99,3.99,Salad,USD,Salad of The Day,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,1.59,1.59,Desserts,USD,Walnut Cookies,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Salad,USD,Lebanese Salad,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,3.99,3.99,Healthy Vegetables,USD,Parmesan Spinach,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Dips,USD,Cucumber Dill Yogurt,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,3.99,3.99,Salad,USD,Cranberry Mushroom Salad,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Salad,USD,Spanish  Cabbage,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Salad,USD,Fadiampaposs Potato,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Salad,USD,Couscous Salad,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,3.99,3.99,Salad,USD,Fattoush,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Healthy Vegetables,USD,Italian Green Beans,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,7.99,7.99,Platters,USD,Fadis Vegetarian Sampler,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Appetizers,USD,Stuffed Grape Leaves,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Salad,USD,Greek,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,3.99,3.99,Healthy Vegetables,USD,Pomegranate Eggplant,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Salad,USD,Eggplant,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,0.5,0.5,Pita Breads,USD,Pita,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,3.99,3.99,Healthy Vegetables,USD,Cauliflower,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,1.59,1.59,Desserts,USD,Coffeeampcomma Turkish Coffee,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Healthy Vegetables,USD,Cilantro Zucchini,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,1.59,1.59,Desserts,USD,Date Cookies,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.59,2.59,Desserts,USD,Natural Juices,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,3.99,3.99,Dips,USD,Hummus,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,1.59,1.59,Desserts,USD,Pistachio Cookies,77096,USD,25,40,TX
AVwc7a8r_7pvs4fz0d09,4738 Beechnut St,"Mediterranean Restaurant,Restaurant,Mediterranean,Falafel Restaurant,Middle Eastern Restaurant,Middle Eastern Restaurant, Falafel Restaurant, and Mediterranean Restaurant,Middle Eastern & African,Restaurants",Houston,,US,"Middle Eastern and African,Mediterranean,Health Food,Vegan,Vegetarian",,,29.689111,-95.460374,2.99,2.99,Healthy Vegetables,USD,Coriander Potatoes,77096,USD,25,40,TX
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,5.25,5.25,Bar,USD,Bottled Imported Beer,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,40,40,Bar,USD,Mojito Pitcher,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,5,5,,USD,Lemon Potatoes,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,5,5,Vegetable Meze,USD,Sauted Asparagus,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,5,5,Desserts,USD,Galaktoboureko,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,4,4,Vegetable Meze,USD,Wild Greens,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,7,7,,USD,Oak Grilled Wings,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,6,6,,USD,Bottled Water (Large),33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,6.75,6.75,,USD,Call Drinks,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,6,6,,USD,Wild Greens,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,6,6,,USD,Dolmades,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,5,5,,USD,Ouzo,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,19,19,,USD,Bottles of Wine,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,8,8,,USD,"Sauvignon Blanc, Brancott, New Zealand",33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,20,20,,USD,Opa Hot Pikilia Samplers,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,6,6,,USD,Kafteri,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,65,65,,USD,Ouzo Bottle,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,7,7,,USD,"Riesling, Cht Ste. Michelle, Columbia Valley",33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,8,8,,USD,"Pinot Noir, Mark West, California",33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,44,44,,USD,"Malagouzia, Boutari",33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,6,6,,USD,Seasonal Vegetables,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,27,27,,USD,Whole Snapper,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,60,60,Bar,USD,Zorba Bottle,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,15,15,,USD,"Mousaka ""the Greek Flag""",33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,65,65,Bar,USD,Ouzo Bottle,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,17,17,,USD,Opa Salad,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,5,5,Bar,USD,Ouzo,33019,USD,40,55,FL
AVwc2E-a_7pvs4fzzj_y,410 N Ocean Dr,"Bars Clubs,Restaurant,Catering Companies,Seafood Restaurants,Greek Restaurant,Bars & Clubs,Greek Restaurants,Mediterranean Restaurants,Vegetarian Restaurants,Catering,Restaurants",Hollywood,,US,"Greek,Seafood,Mediterranean,Vegetarian,Mediterranean Restaurants",,,26.014695,-80.117549,9,9,,USD,"Vatistas, Cabernet",33019,USD,40,55,FL
